2015-03-12 21:44:58	0.0113
2015-03-12 21:43:58	0.0113
2015-03-12 21:42:58	0.0113
2015-03-12 21:41:57	0.0112
2015-03-12 21:40:57	0.0113
2015-03-12 21:39:57	0.0113
2015-03-12 21:38:59	0.0112
2015-03-12 21:37:58	0.0113
2015-03-12 21:36:58	0.0113
2015-03-12 21:35:58	0.0113
2015-03-12 21:34:57	0.0113
2015-03-12 21:33:57	0.0113
2015-03-12 21:32:57	0.0113
2015-03-12 21:31:57	0.0112
2015-03-12 21:30:59	0.0113
2015-03-12 21:29:58	0.0112
2015-03-12 21:28:58	0.0112
2015-03-12 21:27:58	0.0113
2015-03-12 21:26:57	0.0112
2015-03-12 21:25:57	0.0113
2015-03-12 21:24:57	0.0112
2015-03-12 21:23:59	0.0113
2015-03-12 21:22:58	0.0113
2015-03-12 21:21:58	0.0112
2015-03-12 21:20:58	0.0113
2015-03-12 21:19:57	0.0112
2015-03-12 21:18:57	0.0113
2015-03-12 21:17:57	0.0113
2015-03-12 21:16:58	0.0111
2015-03-12 21:15:57	0.0113
2015-03-12 21:14:57	0.0112
2015-03-12 21:13:59	0.0112
2015-03-12 21:12:58	0.0113
2015-03-12 21:11:58	0.0113
2015-03-12 21:10:58	0.0111
2015-03-12 21:09:58	0.0111
2015-03-12 21:08:57	0.0113
2015-03-12 21:07:57	0.0112
2015-03-12 21:06:57	0.0113
2015-03-12 21:05:59	0.0113
2015-03-12 21:04:58	0.0112
2015-03-12 21:03:58	0.0112
2015-03-12 21:02:58	0.0112
2015-03-12 21:01:57	0.0113
2015-03-12 21:00:57	0.0113
2015-03-12 20:59:57	0.0113
2015-03-12 20:58:59	0.0113
2015-03-12 20:57:58	0.0112
2015-03-12 20:56:58	0.0113
2015-03-12 20:55:58	0.0112
2015-03-12 20:54:57	0.0112
2015-03-12 20:53:57	0.0113
2015-03-12 20:52:57	0.0113
2015-03-12 20:51:59	0.0113
2015-03-12 20:50:58	0.0112
2015-03-12 20:49:58	0.0113
2015-03-12 20:48:58	0.0112
2015-03-12 20:47:58	0.0112
2015-03-12 20:46:57	0.0113
2015-03-12 20:45:58	0.0113
2015-03-12 20:44:58	0.0113
2015-03-12 20:43:57	0.0112
2015-03-12 20:42:57	0.0113
2015-03-12 20:41:57	0.0113
2015-03-12 20:40:59	0.0113
2015-03-12 20:39:58	0.0112
2015-03-12 20:38:58	0.0113
2015-03-12 20:37:58	0.0113
2015-03-12 20:36:58	0.0113
2015-03-12 20:35:57	0.0113
2015-03-12 20:34:57	0.0112
2015-03-12 20:33:57	0.0113
2015-03-12 20:32:59	0.0112
2015-03-12 20:31:58	0.0112
2015-03-12 20:30:58	0.0112
2015-03-12 20:29:58	0.0113
2015-03-12 20:28:57	0.0112
2015-03-12 20:27:57	0.0112
2015-03-12 20:26:57	0.0112
2015-03-12 20:25:59	0.0112
2015-03-12 20:24:58	0.0113
2015-03-12 20:23:58	0.0112
2015-03-12 20:22:58	0.0112
2015-03-12 20:21:57	0.0113
2015-03-12 20:20:57	0.0113
2015-03-12 20:19:57	0.0112
2015-03-12 20:18:59	0.0113
2015-03-12 20:17:58	0.0113
2015-03-12 20:16:58	0.0112
2015-03-12 20:15:58	0.0112
